timestamp,server_id,cpu_utilization,memory_utilization,network_utilization,disk_utilization
2024-01-11 03:00:00,server_003,37.31,41.23,24.16,27.25
2024-01-11 04:00:00,server_003,48.3,46.73,31.85,38.58
2024-01-11 05:00:00,server_003,47.05,46.1,25.96,16.36
2024-01-11 06:00:00,server_003,48.46,46.81,44.47,14.99
2024-01-11 07:00:00,server_003,59.23,61.87,49.03,31.93
2024-01-11 08:00:00,server_003,60.28,62.39,19.85,26.61
2024-01-11 09:00:00,server_003,94.85,93.36,43.43,32.22
2024-01-11 10:00:00,server_003,69.85,76.86,54.51,36.55
2024-01-11 11:00:00,server_003,84.19,84.02,40.03,44.8
2024-01-11 12:00:00,server_003,76.46,80.16,31.88,43.76
2024-01-11 13:00:00,server_003,78.43,81.14,25.26,41.86
2024-01-11 14:00:00,server_003,84.26,84.06,68.77,43.16
2024-01-11 15:00:00,server_003,78.81,81.33,53.4,50.72
2024-01-11 16:00:00,server_003,72.88,78.37,48.93,42.83
2024-01-11 17:00:00,server_003,76.88,80.37,44.13,44.07
2024-01-11 18:00:00,server_003,52.3,58.4,23.39,20.77
2024-01-11 19:00:00,server_003,67.2,65.85,49.52,34.44
2024-01-11 20:00:00,server_003,55.03,59.77,32.07,25.3
2024-01-11 21:00:00,server_003,57.52,61.01,35.61,28.89
2024-01-11 22:00:00,server_003,40.5,42.83,10.36,28.4
2024-01-11 23:00:00,server_003,38.97,42.06,13.89,16.8
2024-01-12 00:00:00,server_003,49.07,47.11,37.02,12.55
2024-01-12 01:00:00,server_003,43.97,44.56,45.75,27.87
2024-01-12 02:00:00,server_003,43.55,44.35,20.32,13.76
2024-01-12 03:00:00,server_003,40.61,42.88,17.05,9.9
2024-01-12 04:00:00,server_003,37.25,41.2,2.4,5.78
2024-01-12 05:00:00,server_003,35.49,40.32,26.99,23.75
2024-01-12 06:00:00,server_003,38.89,42.02,31.28,36.44
2024-01-12 07:00:00,server_003,89.44,80.97,41.19,40.9
2024-01-12 08:00:00,server_003,61.44,62.97,42.69,25.13
2024-01-12 09:00:00,server_003,74.84,79.35,36.5,41.46
2024-01-12 10:00:00,server_003,80.98,82.42,46.55,50.47
2024-01-12 11:00:00,server_003,76.71,80.28,57.46,34.09
2024-01-12 12:00:00,server_003,68.56,76.21,57.88,45.58
2024-01-12 13:00:00,server_003,83.07,83.47,46.84,49.03
2024-01-12 14:00:00,server_003,73.27,78.57,39.08,48.72
2024-01-12 15:00:00,server_003,75.93,79.89,37.29,33.73
2024-01-12 16:00:00,server_003,77.54,80.7,65.92,33.22
2024-01-12 17:00:00,server_003,76.54,80.2,49.93,33.54
2024-01-12 18:00:00,server_003,54.36,59.43,32.62,42.55
2024-01-12 19:00:00,server_003,62.51,63.51,49.74,24.84
2024-01-12 20:00:00,server_003,59.59,62.05,24.08,30.2
2024-01-12 21:00:00,server_003,66.25,65.38,41.35,35.17
2024-01-12 22:00:00,server_003,39.85,42.5,15.53,11.62
2024-01-12 23:00:00,server_003,38.62,41.89,30.24,14.31
2024-01-13 00:00:00,server_003,31.08,33.6,12.65,20.8
2024-01-13 01:00:00,server_003,36.22,36.17,7.86,21.03
2024-01-13 02:00:00,server_003,26.79,31.46,0.0,6.65
2024-01-13 03:00:00,server_003,28.75,32.43,36.41,11.11
2024-01-13 04:00:00,server_003,32.72,34.42,35.56,29.65
2024-01-13 05:00:00,server_003,24.29,30.2,8.34,29.97
2024-01-13 06:00:00,server_003,31.49,33.8,11.69,31.05
2024-01-13 07:00:00,server_003,52.72,52.16,27.08,37.84
2024-01-13 08:00:00,server_003,51.32,51.46,32.43,30.28
2024-01-13 09:00:00,server_003,53.77,60.43,20.47,28.87
2024-01-13 10:00:00,server_003,64.22,65.65,39.64,44.88
2024-01-13 11:00:00,server_003,62.78,64.93,23.06,26.22
2024-01-13 12:00:00,server_003,58.18,62.63,22.63,34.78
2024-01-13 13:00:00,server_003,65.04,66.06,39.51,41.54
2024-01-13 14:00:00,server_003,61.7,64.39,60.47,27.63
2024-01-13 15:00:00,server_003,66.63,66.86,47.29,26.76
2024-01-13 16:00:00,server_003,57.45,62.27,43.56,37.14
2024-01-13 17:00:00,server_003,68.96,68.02,36.67,31.4
2024-01-13 18:00:00,server_003,49.53,50.57,33.38,23.88
2024-01-13 19:00:00,server_003,47.88,49.74,21.4,18.64
2024-01-13 20:00:00,server_003,48.59,50.1,17.32,41.98
2024-01-13 21:00:00,server_003,66.24,62.92,17.71,26.78
2024-01-13 22:00:00,server_003,26.54,31.33,9.61,10.0
2024-01-13 23:00:00,server_003,42.65,39.39,20.17,17.44
2024-01-14 00:00:00,server_003,21.87,29.0,0.0,18.25
2024-01-14 01:00:00,server_003,35.29,35.71,21.86,30.23
2024-01-14 02:00:00,server_003,30.78,33.45,26.73,4.82
2024-01-14 03:00:00,server_003,34.21,35.17,21.45,16.21
2024-01-14 04:00:00,server_003,35.93,36.03,28.56,20.8
2024-01-14 05:00:00,server_003,29.76,32.94,11.91,13.06
2024-01-14 06:00:00,server_003,38.97,37.55,14.3,0.67
2024-01-14 07:00:00,server_003,44.61,48.11,29.98,21.28
2024-01-14 08:00:00,server_003,53.23,52.42,38.17,12.83
2024-01-14 09:00:00,server_003,69.16,68.12,41.57,29.11
2024-01-14 10:00:00,server_003,57.04,62.06,34.24,31.07
2024-01-14 11:00:00,server_003,67.93,67.51,29.52,36.66
2024-01-14 12:00:00,server_003,63.91,65.5,28.23,32.21
2024-01-14 13:00:00,server_003,65.38,66.23,23.96,26.86
2024-01-14 14:00:00,server_003,66.29,66.69,41.42,35.12
2024-01-14 15:00:00,server_003,57.55,62.32,8.6,44.66
2024-01-14 16:00:00,server_003,61.65,64.37,36.82,25.69
2024-01-14 17:00:00,server_003,57.43,62.26,32.27,31.09
2024-01-14 18:00:00,server_003,45.99,48.8,29.63,34.01
2024-01-14 19:00:00,server_003,41.72,46.66,23.04,36.27
2024-01-14 20:00:00,server_003,45.19,48.4,28.83,34.75
2024-01-14 21:00:00,server_003,50.03,50.81,30.35,27.29
2024-01-14 22:00:00,server_003,35.76,35.94,1.7,19.95
2024-01-14 23:00:00,server_003,31.85,33.99,15.77,33.97
2024-01-15 00:00:00,server_003,48.33,46.74,18.3,11.85
2024-01-15 01:00:00,server_003,34.2,39.68,21.36,26.52
2024-01-15 02:00:00,server_003,39.12,42.14,26.19,24.68
2024-01-15 03:00:00,server_003,43.4,44.28,21.92,32.69
2024-01-15 04:00:00,server_003,40.44,42.8,29.27,12.05
2024-01-15 05:00:00,server_003,47.22,46.19,33.39,17.8
2024-01-15 06:00:00,server_003,38.8,41.98,22.5,13.22
2024-01-15 07:00:00,server_003,66.62,65.56,41.4,37.74
2024-01-15 08:00:00,server_003,75.41,73.96,49.3,38.3
2024-01-15 09:00:00,server_003,89.48,86.67,48.95,47.38
2024-01-15 10:00:00,server_003,80.49,82.17,55.29,43.76
2024-01-15 11:00:00,server_003,78.37,81.12,48.18,30.62
2024-01-15 12:00:00,server_003,75.61,79.73,49.43,32.4
2024-01-15 13:00:00,server_003,81.27,82.56,47.82,48.5
2024-01-15 14:00:00,server_003,77.7,80.78,43.59,44.14
2024-01-15 15:00:00,server_003,74.48,79.17,48.53,42.81
2024-01-15 16:00:00,server_003,72.23,78.04,40.96,46.07
2024-01-15 17:00:00,server_003,80.9,82.38,53.11,38.65
2024-01-15 18:00:00,server_003,55.13,59.82,32.52,37.04
2024-01-15 19:00:00,server_003,62.68,63.59,52.87,29.14
2024-01-15 20:00:00,server_003,58.27,61.39,41.64,32.59
2024-01-15 21:00:00,server_003,75.66,74.08,51.24,36.22
2024-01-15 22:00:00,server_003,40.41,42.78,11.47,24.9
2024-01-15 23:00:00,server_003,38.0,41.58,22.15,22.69
2024-01-16 00:00:00,server_003,41.88,43.52,14.04,18.91
2024-01-16 01:00:00,server_003,36.33,40.74,8.35,29.72
2024-01-16 02:00:00,server_003,39.28,42.22,20.02,20.76
2024-01-16 03:00:00,server_003,38.05,41.6,23.95,5.01
2024-01-16 04:00:00,server_003,40.49,42.82,33.24,22.91
2024-01-16 05:00:00,server_003,48.76,46.96,24.38,24.23
2024-01-16 06:00:00,server_003,41.27,43.21,30.28,16.11
2024-01-16 07:00:00,server_003,62.42,63.46,30.41,41.01
2024-01-16 08:00:00,server_003,59.41,61.96,37.78,46.66
2024-01-16 09:00:00,server_003,76.89,80.37,58.25,43.36
2024-01-16 10:00:00,server_003,73.37,78.62,57.42,42.18
2024-01-16 11:00:00,server_003,77.84,80.85,40.2,41.12
2024-01-16 12:00:00,server_003,78.29,81.07,58.51,34.59
2024-01-16 13:00:00,server_003,77.9,80.88,49.27,22.06
2024-01-16 14:00:00,server_003,74.98,79.42,57.16,21.12
2024-01-16 15:00:00,server_003,81.26,82.56,61.57,43.58
2024-01-16 16:00:00,server_003,76.91,80.38,49.96,42.06
2024-01-16 17:00:00,server_003,82.35,83.1,32.56,47.87
2024-01-16 18:00:00,server_003,65.31,64.91,35.64,33.83
2024-01-16 19:00:00,server_003,58.01,61.26,29.02,40.16
2024-01-16 20:00:00,server_003,61.45,62.98,43.17,26.43
2024-01-16 21:00:00,server_003,59.36,61.93,32.8,14.53
2024-01-16 22:00:00,server_003,61.53,57.34,14.9,36.96
2024-01-16 23:00:00,server_003,43.25,44.2,46.13,18.69
2024-01-17 00:00:00,server_003,39.61,42.38,30.66,21.02
2024-01-17 01:00:00,server_003,49.27,47.21,49.28,28.48
2024-01-17 02:00:00,server_003,34.3,39.73,29.69,20.92
2024-01-17 03:00:00,server_003,64.51,58.83,32.1,28.39
2024-01-17 04:00:00,server_003,47.5,46.32,37.98,38.01
2024-01-17 05:00:00,server_003,39.64,42.4,39.33,21.23
2024-01-17 06:00:00,server_003,45.32,45.24,11.6,34.96
2024-01-17 07:00:00,server_003,63.54,64.02,49.46,29.12
2024-01-17 08:00:00,server_003,59.9,62.2,38.66,31.38
2024-01-17 09:00:00,server_003,70.57,77.22,34.62,39.74
2024-01-17 10:00:00,server_003,71.21,77.53,33.87,36.72
2024-01-17 11:00:00,server_003,85.66,84.76,47.13,38.78
2024-01-17 12:00:00,server_003,74.75,79.3,31.21,42.95
2024-01-17 13:00:00,server_003,76.05,79.95,41.47,33.74
2024-01-17 14:00:00,server_003,69.71,76.78,36.56,42.63
2024-01-17 15:00:00,server_003,77.13,80.49,56.48,36.13
2024-01-17 16:00:00,server_003,85.67,84.76,47.36,30.26
2024-01-17 17:00:00,server_003,78.54,81.2,45.96,42.45
2024-01-17 18:00:00,server_003,54.29,59.4,34.36,37.39
2024-01-17 19:00:00,server_003,57.9,61.2,42.58,24.82
2024-01-17 20:00:00,server_003,60.47,62.49,35.29,19.52
2024-01-17 21:00:00,server_003,57.97,61.24,40.38,35.89
2024-01-17 22:00:00,server_003,70.97,62.06,37.46,30.33
2024-01-17 23:00:00,server_003,45.9,45.53,30.22,24.35
2024-01-18 00:00:00,server_003,37.53,41.34,21.68,11.82
2024-01-18 01:00:00,server_003,40.21,42.68,30.11,16.09
2024-01-18 02:00:00,server_003,48.06,46.6,24.45,43.02
2024-01-18 03:00:00,server_003,42.78,43.97,29.88,22.37
2024-01-18 04:00:00,server_003,44.62,44.89,19.67,30.44
2024-01-18 05:00:00,server_003,42.06,43.61,39.85,32.14
2024-01-18 06:00:00,server_003,40.63,42.89,19.05,38.96
2024-01-18 07:00:00,server_003,56.09,60.3,25.33,32.72
2024-01-18 08:00:00,server_003,61.62,63.06,37.26,22.77
2024-01-18 09:00:00,server_003,81.0,82.43,44.5,35.5
2024-01-18 10:00:00,server_003,100.0,96.33,67.03,45.04
2024-01-18 11:00:00,server_003,78.49,81.17,45.34,33.25
2024-01-18 12:00:00,server_003,77.27,80.56,47.18,40.61
2024-01-18 13:00:00,server_003,78.35,81.1,47.2,38.35
2024-01-18 14:00:00,server_003,76.89,80.37,37.47,61.97
2024-01-18 15:00:00,server_003,91.94,91.9,56.68,54.53
2024-01-18 16:00:00,server_003,73.05,78.45,42.01,27.82
2024-01-18 17:00:00,server_003,71.91,77.88,48.33,37.88
2024-01-18 18:00:00,server_003,45.88,55.19,19.21,25.52
2024-01-18 19:00:00,server_003,60.02,62.26,41.8,43.23
2024-01-18 20:00:00,server_003,54.49,59.5,42.65,23.04
2024-01-18 21:00:00,server_003,61.5,63.0,19.56,37.33
2024-01-18 22:00:00,server_003,38.32,41.74,38.38,30.73
2024-01-18 23:00:00,server_003,35.88,40.52,17.16,24.75
2024-01-19 00:00:00,server_003,37.83,41.49,29.9,20.64
2024-01-19 01:00:00,server_003,44.88,45.02,5.29,17.58
2024-01-19 02:00:00,server_003,41.47,43.31,19.02,12.67
2024-01-19 03:00:00,server_003,60.32,56.74,32.31,20.09
2024-01-19 04:00:00,server_003,42.1,43.63,19.95,27.23
2024-01-19 05:00:00,server_003,60.71,56.93,51.67,30.85
2024-01-19 06:00:00,server_003,37.98,41.57,11.3,14.1
2024-01-19 07:00:00,server_003,56.97,60.74,46.09,7.48
2024-01-19 08:00:00,server_003,63.19,63.85,37.37,20.66
2024-01-19 09:00:00,server_003,79.52,81.69,41.47,34.22
2024-01-19 10:00:00,server_003,100.0,98.13,45.71,49.61
2024-01-19 11:00:00,server_003,77.59,80.72,48.38,49.82
2024-01-19 12:00:00,server_003,75.52,79.69,53.06,30.16
2024-01-19 13:00:00,server_003,97.46,94.66,61.82,54.07
2024-01-19 14:00:00,server_003,81.05,82.45,25.07,50.17
2024-01-19 15:00:00,server_003,80.38,82.12,46.89,32.16
2024-01-19 16:00:00,server_003,71.68,77.77,35.84,45.08
2024-01-19 17:00:00,server_003,73.64,78.75,62.41,26.93
2024-01-19 18:00:00,server_003,70.65,67.58,47.24,43.22
2024-01-19 19:00:00,server_003,52.55,58.53,26.96,33.79
2024-01-19 20:00:00,server_003,60.4,62.45,24.52,28.65
2024-01-19 21:00:00,server_003,58.29,61.4,50.92,24.77
2024-01-19 22:00:00,server_003,43.22,44.18,36.55,16.48
2024-01-19 23:00:00,server_003,40.34,42.75,26.96,24.31
2024-01-20 00:00:00,server_003,27.87,32.0,14.9,6.98
2024-01-20 01:00:00,server_003,31.65,33.89,17.16,21.79
2024-01-20 02:00:00,server_003,38.92,37.52,0.0,13.61
2024-01-20 03:00:00,server_003,34.54,35.33,27.14,10.59
2024-01-20 04:00:00,server_003,31.13,33.63,6.62,20.9
2024-01-20 05:00:00,server_003,39.44,37.78,22.32,32.87
2024-01-20 06:00:00,server_003,34.51,35.32,35.29,18.06
2024-01-20 07:00:00,server_003,45.22,48.41,14.3,29.51
2024-01-20 08:00:00,server_003,48.23,49.91,28.06,34.71
2024-01-20 09:00:00,server_003,51.41,59.25,44.58,26.44
2024-01-20 10:00:00,server_003,65.98,66.53,37.9,37.4
2024-01-20 11:00:00,server_003,68.51,67.8,49.73,22.52
2024-01-20 12:00:00,server_003,61.43,64.26,49.98,16.81
2024-01-20 13:00:00,server_003,48.82,57.95,38.18,35.58
2024-01-20 14:00:00,server_003,62.72,64.9,41.48,31.55
2024-01-20 15:00:00,server_003,69.24,68.16,38.4,16.49
2024-01-20 16:00:00,server_003,59.45,63.27,38.53,22.47
2024-01-20 17:00:00,server_003,60.53,63.81,51.32,35.14
2024-01-20 18:00:00,server_003,46.38,48.99,11.98,28.38
2024-01-20 19:00:00,server_003,51.37,51.49,36.16,26.39
2024-01-20 20:00:00,server_003,54.57,53.09,39.62,16.52
2024-01-20 21:00:00,server_003,42.01,46.81,33.31,13.29
2024-01-20 22:00:00,server_003,35.24,35.68,18.73,6.59
2024-01-20 23:00:00,server_003,36.77,36.45,27.38,18.25
2024-01-21 00:00:00,server_003,37.87,37.0,13.88,23.01
2024-01-21 01:00:00,server_003,60.37,52.25,31.12,34.29
2024-01-21 02:00:00,server_003,34.22,35.17,12.27,17.57
2024-01-21 03:00:00,server_003,34.6,35.36,26.12,17.91
2024-01-21 04:00:00,server_003,44.77,44.45,15.85,19.86
2024-01-21 05:00:00,server_003,35.74,35.93,13.46,21.13
2024-01-21 06:00:00,server_003,30.51,33.31,8.25,6.02
2024-01-21 07:00:00,server_003,45.84,48.72,43.6,25.85
2024-01-21 08:00:00,server_003,44.6,48.1,39.55,37.45
2024-01-21 09:00:00,server_003,62.51,64.8,28.44,24.67
2024-01-21 10:00:00,server_003,59.75,63.42,45.48,31.65
2024-01-21 11:00:00,server_003,58.61,62.85,18.31,27.07
2024-01-21 12:00:00,server_003,60.96,64.02,52.68,22.46
2024-01-21 13:00:00,server_003,68.39,67.74,33.83,36.63
2024-01-21 14:00:00,server_003,63.44,65.26,39.95,15.46
2024-01-21 15:00:00,server_003,63.7,65.39,42.85,45.13
2024-01-21 16:00:00,server_003,70.25,68.67,39.4,49.53
2024-01-21 17:00:00,server_003,52.62,59.85,38.28,25.09
2024-01-21 18:00:00,server_003,45.84,48.72,23.04,31.91
2024-01-21 19:00:00,server_003,44.75,48.18,13.4,8.2
2024-01-21 20:00:00,server_003,44.85,48.22,27.74,24.94
2024-01-21 21:00:00,server_003,70.41,65.01,35.88,11.85
2024-01-21 22:00:00,server_003,23.95,30.04,23.58,8.81
2024-01-21 23:00:00,server_003,37.97,37.05,26.71,16.13
2024-01-22 00:00:00,server_003,46.18,45.67,37.86,21.18
2024-01-22 01:00:00,server_003,39.86,42.51,33.15,8.32
2024-01-22 02:00:00,server_003,39.67,42.41,26.11,25.41
2024-01-22 03:00:00,server_003,38.62,41.89,32.2,12.32
2024-01-22 04:00:00,server_003,44.07,44.61,18.9,15.88
2024-01-22 05:00:00,server_003,41.24,43.19,46.61,25.69
2024-01-22 06:00:00,server_003,39.08,42.12,26.61,13.1
2024-01-22 07:00:00,server_003,57.67,61.09,22.96,32.38
2024-01-22 08:00:00,server_003,58.93,61.72,42.89,47.92
2024-01-22 09:00:00,server_003,83.48,83.67,54.88,20.16
2024-01-22 10:00:00,server_003,75.94,79.9,45.08,31.8
2024-01-22 11:00:00,server_003,69.94,76.9,65.82,37.46
2024-01-22 12:00:00,server_003,74.18,79.02,54.05,44.36
2024-01-22 13:00:00,server_003,73.13,78.49,40.83,37.19
2024-01-22 14:00:00,server_003,79.8,81.83,46.39,49.46
2024-01-22 15:00:00,server_003,79.73,81.79,43.05,47.13
2024-01-22 16:00:00,server_003,89.17,86.51,57.98,35.06
2024-01-22 17:00:00,server_003,70.76,77.31,45.62,47.1
2024-01-22 18:00:00,server_003,66.88,65.69,25.21,24.8
2024-01-22 19:00:00,server_003,60.8,62.65,37.29,30.7
2024-01-22 20:00:00,server_003,62.15,63.33,49.86,41.21
2024-01-22 21:00:00,server_003,63.37,63.94,40.19,36.03
2024-01-22 22:00:00,server_003,38.61,41.88,23.32,8.2
2024-01-22 23:00:00,server_003,48.49,46.82,29.03,14.71
2024-01-23 00:00:00,server_003,39.23,42.19,19.31,21.14
2024-01-23 01:00:00,server_003,46.88,46.02,16.83,12.99
2024-01-23 02:00:00,server_003,43.05,44.1,37.34,27.27
2024-01-23 03:00:00,server_003,45.94,45.55,23.59,22.72
2024-01-23 04:00:00,server_003,44.96,45.06,40.36,15.2
2024-01-23 05:00:00,server_003,48.58,46.87,22.13,27.78
2024-01-23 06:00:00,server_003,45.56,45.36,31.57,21.65
2024-01-23 07:00:00,server_003,52.78,58.64,24.57,24.26
2024-01-23 08:00:00,server_003,66.26,65.38,40.08,22.81
2024-01-23 09:00:00,server_003,78.37,81.11,45.58,54.23
2024-01-23 10:00:00,server_003,81.3,82.58,48.04,39.03
2024-01-23 11:00:00,server_003,77.78,80.82,43.27,45.7
2024-01-23 12:00:00,server_003,90.67,87.26,58.78,39.81
2024-01-23 13:00:00,server_003,78.27,81.06,56.81,32.48
2024-01-23 14:00:00,server_003,73.15,78.5,46.31,30.89
2024-01-23 15:00:00,server_003,74.69,79.27,49.69,35.4
2024-01-23 16:00:00,server_003,85.47,84.66,60.59,39.25
2024-01-23 17:00:00,server_003,78.04,80.95,60.54,35.72
2024-01-23 18:00:00,server_003,56.48,60.49,29.14,37.36
2024-01-23 19:00:00,server_003,59.67,62.09,20.19,28.48
2024-01-23 20:00:00,server_003,59.48,61.99,44.96,40.56
2024-01-23 21:00:00,server_003,60.25,62.38,23.13,35.58
2024-01-23 22:00:00,server_003,46.88,46.02,28.93,28.17
2024-01-23 23:00:00,server_003,35.36,40.26,34.38,19.17
2024-01-24 00:00:00,server_003,42.84,44.0,16.3,22.44
2024-01-24 01:00:00,server_003,45.89,45.52,31.85,24.45
2024-01-24 02:00:00,server_003,38.3,41.73,34.43,16.88
2024-01-24 03:00:00,server_003,29.99,37.57,7.66,4.14
2024-01-24 04:00:00,server_003,39.57,42.36,45.03,4.36
2024-01-24 05:00:00,server_003,45.47,45.31,40.0,25.03
2024-01-24 06:00:00,server_003,42.27,43.71,17.37,16.96
2024-01-24 07:00:00,server_003,59.82,62.16,38.95,27.09
2024-01-24 08:00:00,server_003,63.13,63.82,35.58,20.74
2024-01-24 09:00:00,server_003,86.0,84.93,60.59,33.17
2024-01-24 10:00:00,server_003,69.96,76.91,54.53,37.17
2024-01-24 11:00:00,server_003,80.82,82.34,41.82,37.91
2024-01-24 12:00:00,server_003,72.65,78.25,61.41,36.11
2024-01-24 13:00:00,server_003,83.5,83.68,59.06,51.74
2024-01-24 14:00:00,server_003,76.94,80.4,44.26,37.25
2024-01-24 15:00:00,server_003,87.49,85.67,48.07,41.51
2024-01-24 16:00:00,server_003,81.43,82.64,81.39,40.68
2024-01-24 17:00:00,server_003,78.79,81.32,55.84,42.23
2024-01-24 18:00:00,server_003,69.47,66.99,50.02,30.45
2024-01-24 19:00:00,server_003,56.64,60.57,39.45,23.63
2024-01-24 20:00:00,server_003,59.71,62.11,22.21,34.09
2024-01-24 21:00:00,server_003,68.82,66.66,22.74,40.07
2024-01-24 22:00:00,server_003,37.57,41.36,29.6,17.8
2024-01-24 23:00:00,server_003,45.53,45.34,24.13,35.28
2024-01-25 00:00:00,server_003,40.01,42.58,19.49,20.25
2024-01-25 01:00:00,server_003,41.22,43.19,33.47,16.31
2024-01-25 02:00:00,server_003,43.47,44.31,30.57,19.94
2024-01-25 03:00:00,server_003,32.4,38.78,30.22,19.59
2024-01-25 04:00:00,server_003,34.76,39.96,27.89,13.97
2024-01-25 05:00:00,server_003,49.68,47.41,18.74,25.88
2024-01-25 06:00:00,server_003,44.39,44.77,15.78,21.58
2024-01-25 07:00:00,server_003,66.35,65.43,37.62,20.28
2024-01-25 08:00:00,server_003,57.39,60.95,26.46,43.0
2024-01-25 09:00:00,server_003,74.89,79.37,61.11,27.97
2024-01-25 10:00:00,server_003,84.93,84.39,52.65,38.76
2024-01-25 11:00:00,server_003,76.66,80.26,44.08,46.43
2024-01-25 12:00:00,server_003,80.06,81.96,49.54,56.26
2024-01-25 13:00:00,server_003,77.13,80.49,45.85,32.06
2024-01-25 14:00:00,server_003,77.59,80.72,36.81,35.7
2024-01-25 15:00:00,server_003,82.24,83.05,48.37,39.89
2024-01-25 16:00:00,server_003,72.17,78.02,46.84,35.47
2024-01-25 17:00:00,server_003,81.82,82.84,63.55,38.59
2024-01-25 18:00:00,server_003,55.31,59.91,35.87,34.66
2024-01-25 19:00:00,server_003,51.12,57.81,17.98,20.17
2024-01-25 20:00:00,server_003,75.32,73.91,49.81,31.13
2024-01-25 21:00:00,server_003,58.42,61.46,57.71,20.85
2024-01-25 22:00:00,server_003,36.89,41.02,0.76,18.3
2024-01-25 23:00:00,server_003,38.64,41.9,30.27,20.68
2024-01-26 00:00:00,server_003,37.15,41.15,29.2,20.95
2024-01-26 01:00:00,server_003,38.37,41.76,10.97,23.31
2024-01-26 02:00:00,server_003,46.59,45.87,27.0,35.41
2024-01-26 03:00:00,server_003,44.86,45.0,24.51,21.43
2024-01-26 04:00:00,server_003,43.7,44.43,25.0,25.22
2024-01-26 05:00:00,server_003,46.83,45.99,30.23,37.89
2024-01-26 06:00:00,server_003,45.31,45.23,32.41,30.16
2024-01-26 07:00:00,server_003,59.46,61.98,34.63,30.53
2024-01-26 08:00:00,server_003,63.41,63.96,46.91,48.0
2024-01-26 09:00:00,server_003,73.92,78.89,26.84,39.56
2024-01-26 10:00:00,server_003,77.99,80.92,39.33,50.99
2024-01-26 11:00:00,server_003,80.48,82.17,40.76,43.31
2024-01-26 12:00:00,server_003,83.1,83.48,51.51,45.68
2024-01-26 13:00:00,server_003,88.9,86.38,58.1,40.8
2024-01-26 14:00:00,server_003,71.52,77.69,43.32,32.47
2024-01-26 15:00:00,server_003,79.66,81.76,50.83,37.27
2024-01-26 16:00:00,server_003,100.0,99.31,53.2,38.81
2024-01-26 17:00:00,server_003,74.19,79.02,43.89,41.86
2024-01-26 18:00:00,server_003,53.7,59.1,28.61,10.3
2024-01-26 19:00:00,server_003,77.3,74.9,57.89,44.35
2024-01-26 20:00:00,server_003,81.76,77.13,45.49,33.31
2024-01-26 21:00:00,server_003,53.55,59.03,56.81,35.19
2024-01-26 22:00:00,server_003,29.88,37.52,21.04,7.23
2024-01-26 23:00:00,server_003,40.15,42.65,29.22,12.67
2024-01-27 00:00:00,server_003,28.98,32.55,23.91,16.82
2024-01-27 01:00:00,server_003,27.57,31.85,9.69,26.85
2024-01-27 02:00:00,server_003,38.79,37.45,29.51,24.25
2024-01-27 03:00:00,server_003,28.08,32.1,10.57,20.89
2024-01-27 04:00:00,server_003,29.48,32.8,19.13,23.07
2024-01-27 05:00:00,server_003,30.57,33.34,12.32,4.55
2024-01-27 06:00:00,server_003,29.71,32.92,22.27,21.97
2024-01-27 07:00:00,server_003,44.3,47.95,20.56,32.41
2024-01-27 08:00:00,server_003,53.53,52.57,48.93,36.97
2024-01-27 09:00:00,server_003,59.77,63.43,23.2,17.1
2024-01-27 10:00:00,server_003,60.08,63.58,65.05,34.18
2024-01-27 11:00:00,server_003,74.15,70.62,26.91,39.8
2024-01-27 12:00:00,server_003,62.03,64.56,33.77,25.13
2024-01-27 13:00:00,server_003,63.59,65.34,33.18,44.71
2024-01-27 14:00:00,server_003,65.56,66.32,48.37,28.62
2024-01-27 15:00:00,server_003,67.27,67.18,39.95,31.29
2024-01-27 16:00:00,server_003,57.27,62.18,42.77,27.37
2024-01-27 17:00:00,server_003,59.15,63.12,28.55,18.23
2024-01-27 18:00:00,server_003,47.65,49.63,32.94,21.88
2024-01-27 19:00:00,server_003,55.23,53.42,56.72,15.89
2024-01-27 20:00:00,server_003,46.25,48.92,30.51,34.14
2024-01-27 21:00:00,server_003,43.52,47.56,24.25,39.82
2024-01-27 22:00:00,server_003,51.75,47.94,22.78,30.65
